Timestamp,X,Y,Z
15-Dec-2024 07:14:54.999,0.317647,1.561317,10.90828
15-Dec-2024 07:14:55.007,0.384646,1.393819,11.181062
15-Dec-2024 07:14:55.015,0.44686,1.32682,11.348559
15-Dec-2024 07:14:55.024,0.456431,1.331606,11.42513
15-Dec-2024 07:14:55.032,0.580858,1.36032,11.39163
15-Dec-2024 07:14:55.040,0.848854,1.465604,11.267203
15-Dec-2024 07:14:55.049,1.274776,1.700101,10.893924
15-Dec-2024 07:14:55.057,1.614557,1.929811,10.439287
15-Dec-2024 07:14:55.065,1.767698,1.982454,9.994222
15-Dec-2024 07:14:55.073,1.767698,1.925026,9.606585
15-Dec-2024 07:14:55.082,1.624128,1.781456,9.242876
15-Dec-2024 07:14:55.090,1.389632,1.633101,8.879167
15-Dec-2024 07:14:55.098,1.088136,1.484746,8.654242
15-Dec-2024 07:14:55.107,0.810569,1.36032,8.64467
15-Dec-2024 07:14:55.115,0.623928,1.25025,8.716455
15-Dec-2024 07:14:55.123,0.499502,1.135394,8.836096
15-Dec-2024 07:14:55.131,0.41336,1.06361,9.075378
15-Dec-2024 07:14:55.140,0.394218,0.963111,9.386445
15-Dec-2024 07:14:55.148,0.422931,0.853041,9.793225
15-Dec-2024 07:14:55.156,0.44686,0.752543,10.223933
15-Dec-2024 07:14:55.165,0.470788,0.65683,10.530214
15-Dec-2024 07:14:55.173,0.432503,0.613759,10.735997
15-Dec-2024 07:14:55.181,0.370289,0.65683,10.893924
15-Dec-2024 07:14:55.189,0.355932,0.757328,11.027922
15-Dec-2024 07:14:55.198,0.399003,0.915255,11.185847
15-Dec-2024 07:14:55.206,0.528216,1.106681,11.31506
15-Dec-2024 07:14:55.214,0.700499,1.307678,11.305489
15-Dec-2024 07:14:55.223,0.882353,1.566102,11.142776
15-Dec-2024 07:14:55.231,1.121636,1.838884,10.812568
15-Dec-2024 07:14:55.239,1.298705,2.121237,10.377073
15-Dec-2024 07:14:55.248,1.408774,2.384448,9.922438
15-Dec-2024 07:14:55.256,1.475773,2.561517,9.434301
15-Dec-2024 07:14:55.264,1.451845,2.681158,8.950952
15-Dec-2024 07:14:55.272,1.389632,2.819942,8.5681
15-Dec-2024 07:14:55.281,1.360918,2.944368,8.314461
15-Dec-2024 07:14:55.288,1.313061,3.001796,8.223534
15-Dec-2024 07:14:55.297,1.260419,2.973082,8.204391
15-Dec-2024 07:14:55.306,1.174278,2.853441,8.175676
15-Dec-2024 07:14:55.314,0.958924,2.662015,8.132606
15-Dec-2024 07:14:55.322,0.652642,2.451447,8.123034
15-Dec-2024 07:14:55.330,0.461217,2.283949,8.166105
15-Dec-2024 07:14:55.339,0.384646,2.111666,8.266604
15-Dec-2024 07:14:55.347,0.33679,1.968097,8.405388
15-Dec-2024 07:14:55.355,0.284148,1.877169,8.606385
15-Dec-2024 07:14:55.364,0.250648,1.84367,8.816954
15-Dec-2024 07:14:55.372,0.274576,1.877169,8.998808
15-Dec-2024 07:14:55.380,0.360718,1.939383,9.113664
15-Dec-2024 07:14:55.389,0.44686,2.082952,9.214162
15-Dec-2024 07:14:55.397,0.513859,2.279164,9.28116
15-Dec-2024 07:14:55.405,0.576072,2.484946,9.266804
15-Dec-2024 07:14:55.413,0.6,2.666801,9.185448
15-Dec-2024 07:14:55.422,0.647857,2.834298,9.151948
15-Dec-2024 07:14:55.430,0.724427,2.968297,9.056235
15-Dec-2024 07:14:55.438,0.78664,3.078366,8.903095
15-Dec-2024 07:14:55.447,0.78664,3.188436,8.793025
15-Dec-2024 07:14:55.455,0.74357,3.288935,8.716455
15-Dec-2024 07:14:55.463,0.676571,3.346362,8.682955
15-Dec-2024 07:14:55.471,0.623928,3.394219,8.678169
15-Dec-2024 07:14:55.480,0.604786,3.427718,8.745169
15-Dec-2024 07:14:55.488,0.619143,3.51386,8.86481
15-Dec-2024 07:14:55.496,0.647857,3.585645,9.037093
15-Dec-2024 07:14:55.505,0.676571,3.604787,9.175877
15-Dec-2024 07:14:55.513,0.652642,3.595216,9.223733
15-Dec-2024 07:14:55.521,0.533001,3.600002,9.276375
15-Dec-2024 07:14:55.529,0.408574,3.619144,9.386445
15-Dec-2024 07:14:55.538,0.370289,3.537788,9.415159
15-Dec-2024 07:14:55.546,0.33679,3.466004,9.443872
15-Dec-2024 07:14:55.554,0.22672,3.40379,9.463016
15-Dec-2024 07:14:55.563,0.121436,3.341577,9.520443
15-Dec-2024 07:14:55.571,0.035294,3.236293,9.616156
15-Dec-2024 07:14:55.579,0.00658,3.121437,9.750154
15-Dec-2024 07:14:55.588,0.016152,3.116652,9.936794
15-Dec-2024 07:14:55.596,0.092722,3.116652,10.223933
15-Dec-2024 07:14:55.604,0.178863,3.064009,10.673783
15-Dec-2024 07:14:55.612,0.293719,2.987439,11.066207
15-Dec-2024 07:14:55.621,0.418146,2.92044,11.248061
15-Dec-2024 07:14:55.629,0.466002,2.877369,11.252847
15-Dec-2024 07:14:55.637,0.480359,2.858227,11.032707
15-Dec-2024 07:14:55.646,0.41336,2.891726,10.678569
15-Dec-2024 07:14:55.654,0.260219,2.910869,10.319646
15-Dec-2024 07:14:55.662,0.068794,2.906083,10.080363
15-Dec-2024 07:14:55.670,-0.065204,2.896512,9.946365
15-Dec-2024 07:14:55.678,-0.194417,2.906083,9.884152
15-Dec-2024 07:14:55.687,-0.385843,2.925226,9.912866
15-Dec-2024 07:14:55.695,-0.601197,2.982653,9.994222
15-Dec-2024 07:14:55.704,-0.763909,3.078366,10.066007
15-Dec-2024 07:14:55.712,-0.787837,3.202793,10.094721
15-Dec-2024 07:14:55.720,-0.629911,3.284149,10.022936
15-Dec-2024 07:14:55.729,-0.304487,3.178865,9.826724
15-Dec-2024 07:14:55.737,0.135793,2.968297,9.515657
15-Dec-2024 07:14:55.745,0.494716,2.762514,9.242876
15-Dec-2024 07:14:55.753,0.666999,2.484946,9.137591
15-Dec-2024 07:14:55.762,0.585643,2.025524,9.352945
15-Dec-2024 07:14:55.770,0.365504,1.408176,9.90808
15-Dec-2024 07:14:55.778,-0.10349,0.805185,10.788639
15-Dec-2024 07:14:55.787,-0.888335,0.331406,11.817553
15-Dec-2024 07:14:55.795,-1.625325,0.144766,12.492329
15-Dec-2024 07:14:55.803,-2.816951,-0.290728,12.745968
15-Dec-2024 07:14:55.811,-3.855435,-0.71665,12.961322
15-Dec-2024 07:14:55.820,-3.984648,-0.855434,12.789039
15-Dec-2024 07:14:55.828,-3.525226,-0.659223,12.190833
15-Dec-2024 07:14:55.836,-2.673381,0.001196,11.453844
15-Dec-2024 07:14:55.845,-1.754537,0.891326,10.535
15-Dec-2024 07:14:55.853,-0.979263,1.709672,9.530014
15-Dec-2024 07:14:55.861,-0.433699,2.370091,8.749954
15-Dec-2024 07:14:55.869,0.030508,2.738585,8.099107
15-Dec-2024 07:14:55.878,0.308076,2.872584,7.668398
15-Dec-2024 07:14:55.886,0.346361,2.786442,7.625328
15-Dec-2024 07:14:55.894,0.154935,2.508875,7.936395
15-Dec-2024 07:14:55.903,-0.232702,2.073381,8.453244
15-Dec-2024 07:14:55.911,-0.658624,1.633101,9.037093
15-Dec-2024 07:14:55.919,-1.055833,1.226322,9.597013
15-Dec-2024 07:14:55.928,-1.496112,0.915255,10.037292
15-Dec-2024 07:14:55.936,-1.92682,0.671187,10.324431
15-Dec-2024 07:14:55.944,-2.242673,0.503689,10.386645
15-Dec-2024 07:14:55.952,-2.410171,0.407976,10.228719
15-Dec-2024 07:14:55.961,-2.472384,0.422333,10.01815
15-Dec-2024 07:14:55.969,-2.391028,0.474975,9.769297
15-Dec-2024 07:14:55.977,-2.242673,0.556331,9.525229
15-Dec-2024 07:14:55.986,-2.046462,0.65683,9.343374
15-Dec-2024 07:14:55.994,-1.811965,0.84347,9.23809
15-Dec-2024 07:14:56.002,-1.644467,1.111466,9.195019
15-Dec-2024 07:14:56.010,-1.500898,1.341177,9.151948
15-Dec-2024 07:14:56.019,-1.3669,1.508675,9.061021
15-Dec-2024 07:14:56.027,-1.242473,1.680958,8.879167
15-Dec-2024 07:14:56.035,-1.137189,1.858027,8.649456
15-Dec-2024 07:14:56.044,-1.041476,1.996811,8.352746
15-Dec-2024 07:14:56.052,-0.950549,2.116452,8.05125
15-Dec-2024 07:14:56.060,-0.912264,2.221736,7.797611
15-Dec-2024 07:14:56.069,-0.912264,2.331806,7.591828
15-Dec-2024 07:14:56.077,-0.878764,2.413162,7.443473
15-Dec-2024 07:14:56.085,-0.854836,2.484946,7.390831
15-Dec-2024 07:14:56.093,-0.840479,2.528017,7.520043
15-Dec-2024 07:14:56.102,-0.73998,2.508875,7.764111
15-Dec-2024 07:14:56.110,-0.591625,2.470589,8.118249
15-Dec-2024 07:14:56.118,-0.438485,2.470589,8.505886
15-Dec-2024 07:14:56.127,-0.280558,2.470589,8.836096
15-Dec-2024 07:14:56.135,-0.160917,2.518446,9.147162
15-Dec-2024 07:14:56.143,-0.074776,2.595016,9.419945
15-Dec-2024 07:14:56.151,0.049651,2.614159,9.61137
15-Dec-2024 07:14:56.160,0.212363,2.609373,9.635299
15-Dec-2024 07:14:56.168,0.327219,2.542374,9.549157
15-Dec-2024 07:14:56.176,0.298505,2.446661,9.448658
15-Dec-2024 07:14:56.185,0.169292,2.298306,9.319446
15-Dec-2024 07:14:56.193,-0.012562,2.130809,9.362516
15-Dec-2024 07:14:56.201,-0.14656,1.901098,9.544372
15-Dec-2024 07:14:56.210,-0.266202,1.628316,9.845867
15-Dec-2024 07:14:56.218,-0.357129,1.441676,10.448858
15-Dec-2024 07:14:56.226,-0.629911,1.274178,11.20499
15-Dec-2024 07:14:56.234,-0.792623,1.049253,11.75534
15-Dec-2024 07:14:56.243,-0.830908,0.95354,11.970694
15-Dec-2024 07:14:56.251,-0.845265,1.178465,11.846267
15-Dec-2024 07:14:56.259,-0.821336,1.7336,11.410773
15-Dec-2024 07:14:56.268,-0.682553,2.21695,10.826924
15-Dec-2024 07:14:56.276,-0.390628,2.571088,10.247861
15-Dec-2024 07:14:56.284,0.154935,2.953939,9.64487
15-Dec-2024 07:14:56.292,0.724427,3.351148,9.118449
15-Dec-2024 07:14:56.301,1.231705,3.724428,8.769096
15-Dec-2024 07:14:56.309,1.729413,3.930211,8.572886
15-Dec-2024 07:14:56.317,2.217548,3.925426,8.548957
15-Dec-2024 07:14:56.326,2.49033,3.7005,8.793025
15-Dec-2024 07:14:56.334,2.552544,3.274578,9.352945
15-Dec-2024 07:14:56.342,2.337189,2.690729,10.118649
15-Dec-2024 07:14:56.350,1.93041,2.078166,11.176276
15-Dec-2024 07:14:56.359,1.38006,1.460818,12.219547
15-Dec-2024 07:14:56.367,0.78664,0.905683,13.152748
15-Dec-2024 07:14:56.375,0.293719,0.489332,13.880166
15-Dec-2024 07:14:56.384,0.107079,0.21655,14.143376
15-Dec-2024 07:14:56.392,-0.002991,0.005982,14.028521
15-Dec-2024 07:14:56.400,0.035294,-0.075374,13.703097
15-Dec-2024 07:14:56.409,0.370289,-0.04666,13.119248
15-Dec-2024 07:14:56.417,0.844068,-0.003589,12.42533
15-Dec-2024 07:14:56.425,1.140778,0.034696,11.587842
15-Dec-2024 07:14:56.433,1.217349,0.130409,10.76471
15-Dec-2024 07:14:56.442,1.41356,0.283549,10.056436
15-Dec-2024 07:14:56.450,1.657628,0.446261,9.616156
15-Dec-2024 07:14:56.458,1.801197,0.508475,9.448658
15-Dec-2024 07:14:56.467,1.853839,0.484547,9.439087
15-Dec-2024 07:14:56.475,1.74377,0.489332,9.496515
15-Dec-2024 07:14:56.483,1.437488,0.589831,9.486943
15-Dec-2024 07:14:56.491,1.001994,0.719043,9.405587
15-Dec-2024 07:14:56.500,0.614357,0.867398,9.309875
15-Dec-2024 07:14:56.508,0.375075,1.039681,9.23809
15-Dec-2024 07:14:56.516,0.341575,1.221536,9.171091
15-Dec-2024 07:14:56.525,0.518644,1.460818,9.061021
15-Dec-2024 07:14:56.533,0.71007,1.709672,8.965308
15-Dec-2024 07:14:56.541,0.968495,1.982454,8.845667
15-Dec-2024 07:14:56.550,1.241277,2.283949,8.673384
15-Dec-2024 07:14:56.558,1.49013,2.532803,8.491529
15-Dec-2024 07:14:56.566,1.738984,2.781656,8.261818
15-Dec-2024 07:14:56.574,1.911267,2.992225,7.898109
15-Dec-2024 07:14:56.583,1.949552,3.14058,7.5344
15-Dec-2024 07:14:56.591,1.853839,3.198007,7.12762
15-Dec-2024 07:14:56.599,1.643271,3.193222,6.735198
15-Dec-2024 07:14:56.608,1.341775,3.198007,6.491129
15-Dec-2024 07:14:56.616,1.016351,3.121437,6.342774
15-Dec-2024 07:14:56.624,0.619143,2.968297,6.400202
15-Dec-2024 07:14:56.632,0.178863,2.752943,6.596414
15-Dec-2024 07:14:56.641,-0.184846,2.542374,6.797411
15-Dec-2024 07:14:56.649,-0.519841,2.413162,6.945766
15-Dec-2024 07:14:56.657,-0.792623,2.312663,7.003194
15-Dec-2024 07:14:56.666,-0.988834,2.307878,6.998408
15-Dec-2024 07:14:56.674,-1.122832,2.365305,7.007979
15-Dec-2024 07:14:56.682,-1.189831,2.475375,7.103692
15-Dec-2024 07:14:56.690,-1.18026,2.595016,7.376474
15-Dec-2024 07:14:56.699,-1.204188,2.7003,7.869395
15-Dec-2024 07:14:56.707,-1.094118,2.786442,8.362317
15-Dec-2024 07:14:56.715,-0.859622,2.848655,8.75474
15-Dec-2024 07:14:56.724,-0.658624,2.958725,9.180662
15-Dec-2024 07:14:56.732,-0.495912,3.116652,9.597013
15-Dec-2024 07:14:56.740,-0.347557,3.221936,9.989436
15-Dec-2024 07:14:56.749,-0.141775,3.255435,10.267004
15-Dec-2024 07:14:56.757,-0.017348,3.332006,10.520643
15-Dec-2024 07:14:56.765,0.049651,3.418147,10.879566
15-Dec-2024 07:14:56.773,0.145364,3.399004,11.267203
15-Dec-2024 07:14:56.782,0.221934,3.265007,11.602199
15-Dec-2024 07:14:56.790,0.159721,3.14058,11.860623
15-Dec-2024 07:14:56.798,-0.093918,3.078366,12.028121
15-Dec-2024 07:14:56.807,-0.543769,3.087938,12.037692
15-Dec-2024 07:14:56.815,-1.060619,3.150151,11.817553
15-Dec-2024 07:14:56.823,-1.433899,3.250649,11.382059
15-Dec-2024 07:14:56.831,-1.58704,3.485146,10.846066
15-Dec-2024 07:14:56.840,-1.66361,3.748357,10.468
15-Dec-2024 07:14:56.848,-1.692324,3.858427,10.109077
15-Dec-2024 07:14:56.856,-1.505684,3.772285,9.659226
15-Dec-2024 07:14:56.865,-1.098904,3.556931,9.266804
15-Dec-2024 07:14:56.873,-0.634696,3.355934,9.257233
15-Dec-2024 07:14:56.881,-0.424128,3.226721,9.774082
15-Dec-2024 07:14:56.890,-0.505484,3.078366,10.61157
15-Dec-2024 07:14:56.898,-0.649053,2.781656,11.434701
15-Dec-2024 07:14:56.906,-0.768694,2.370091,11.98505
15-Dec-2024 07:14:56.914,-0.88355,2.092523,12.085549
15-Dec-2024 07:14:56.923,-1.074976,2.03031,11.750554
15-Dec-2024 07:14:56.931,-1.25683,2.011168,11.147562
15-Dec-2024 07:14:56.939,-1.347757,2.025524,10.5685
15-Dec-2024 07:14:56.948,-1.400399,1.925026,10.161719
15-Dec-2024 07:14:56.956,-1.29033,1.709672,9.783653
15-Dec-2024 07:14:56.964,-1.084547,1.523032,9.410374
15-Dec-2024 07:14:56.972,-0.902692,1.374677,9.214162
15-Dec-2024 07:14:56.981,-0.73998,1.188036,9.16152
15-Dec-2024 07:14:56.989,-0.572483,1.073181,9.276375
15-Dec-2024 07:14:56.997,-0.471984,1.06361,9.544372
15-Dec-2024 07:14:57.006,-0.414557,0.982254,9.817153
15-Dec-2024 07:14:57.014,-0.505484,0.910469,10.061221
15-Dec-2024 07:14:57.022,-0.720838,0.848256,10.166505
15-Dec-2024 07:14:57.030,-0.936192,0.939183,9.989436
15-Dec-2024 07:14:57.039,-1.084547,1.144966,9.525229
15-Dec-2024 07:14:57.047,-1.165903,1.345963,8.979665
15-Dec-2024 07:14:57.055,-1.208974,1.470389,8.525029
15-Dec-2024 07:14:57.064,-1.213759,1.585245,8.23789
15-Dec-2024 07:14:57.072,-1.141975,1.714457,8.05125
15-Dec-2024 07:14:57.080,-0.964906,1.891526,7.989037
15-Dec-2024 07:14:57.089,-0.725623,2.06381,8.065607
15-Dec-2024 07:14:57.097,-0.361914,2.236093,8.23789
15-Dec-2024 07:14:57.105,0.059222,2.461018,8.467601
15-Dec-2024 07:14:57.113,0.44686,2.752943,8.682955
15-Dec-2024 07:14:57.122,0.748355,3.006582,8.759525
15-Dec-2024 07:14:57.130,0.920639,3.202793,8.659027
15-Dec-2024 07:14:57.138,1.00678,3.346362,8.362317
15-Dec-2024 07:14:57.147,1.068994,3.470789,7.893324
15-Dec-2024 07:14:57.155,1.035494,3.518646,7.362117
15-Dec-2024 07:14:57.163,0.853639,3.556931,6.89791
15-Dec-2024 07:14:57.171,0.6,3.51386,6.548557
15-Dec-2024 07:14:57.180,0.250648,3.432504,6.428916
15-Dec-2024 07:14:57.188,-0.165703,3.312863,6.515058
15-Dec-2024 07:14:57.196,-0.644267,3.174079,6.845267
15-Dec-2024 07:14:57.205,-1.055833,2.968297,7.299904
15-Dec-2024 07:14:57.213,-1.252044,2.748157,7.72104
15-Dec-2024 07:14:57.221,-1.304687,2.666801,8.118249
15-Dec-2024 07:14:57.230,-1.232902,2.714657,8.410173
15-Dec-2024 07:14:57.238,-1.098904,2.805584,8.625527
15-Dec-2024 07:14:57.245,-0.936192,2.863012,8.898309
15-Dec-2024 07:14:57.254,-0.658624,2.815156,9.285947
15-Dec-2024 07:14:57.263,-0.342772,2.647658,9.821939
15-Dec-2024 07:14:57.271,-0.199202,2.480161,10.448858
15-Dec-2024 07:14:57.279,-0.285344,2.317449,10.970493
15-Dec-2024 07:14:57.288,-0.438485,2.126023,11.276775
15-Dec-2024 07:14:57.296,-0.582054,1.939383,11.453844
15-Dec-2024 07:14:57.304,-0.720838,1.81017,11.530415
15-Dec-2024 07:14:57.312,-0.811765,1.858027,11.539986
15-Dec-2024 07:14:57.321,-0.802194,2.126023,11.386845
15-Dec-2024 07:14:57.329,-0.735195,2.537588,11.099706
15-Dec-2024 07:14:57.337,-0.596411,2.92044,10.846066
15-Dec-2024 07:14:57.346,-0.285344,3.169294,10.482358
15-Dec-2024 07:14:57.354,0.217149,3.365505,9.979865
15-Dec-2024 07:14:57.362,0.844068,3.638287,9.419945
15-Dec-2024 07:14:57.370,1.552344,3.973282,8.840881
15-Dec-2024 07:14:57.379,2.346761,4.097709,8.180463
15-Dec-2024 07:14:57.387,3.098107,4.064209,7.816753
15-Dec-2024 07:14:57.395,3.514458,3.930211,8.065607
15-Dec-2024 07:14:57.404,3.098107,3.561717,8.83131
15-Dec-2024 07:14:57.412,2.00698,3.044867,10.070792
15-Dec-2024 07:14:57.420,1.164706,2.417947,11.286346
15-Dec-2024 07:14:57.429,0.590429,1.661815,12.195619
15-Dec-2024 07:14:57.437,0.198006,1.092324,12.726826
15-Dec-2024 07:14:57.445,0.011366,0.857827,12.678969
15-Dec-2024 07:14:57.453,0.11665,0.967897,12.31526
15-Dec-2024 07:14:57.462,0.403789,1.135394,12.01855
15-Dec-2024 07:14:57.470,0.800997,1.221536,11.860623
15-Dec-2024 07:14:57.478,1.169492,1.32682,11.774482
15-Dec-2024 07:14:57.487,1.695913,1.446461,11.525628
15-Dec-2024 07:14:57.495,2.184049,1.676172,11.09492
15-Dec-2024 07:14:57.503,2.471188,1.958525,10.554143
15-Dec-2024 07:14:57.511,2.562115,2.164308,9.984651
15-Dec-2024 07:14:57.520,2.519044,2.269592,9.530014
15-Dec-2024 07:14:57.528,2.461616,2.255235,9.233304
15-Dec-2024 07:14:57.536,2.150549,2.039881,9.084949
15-Dec-2024 07:14:57.545,1.638485,1.867598,8.860024
15-Dec-2024 07:14:57.553,1.08335,1.84367,8.448459
15-Dec-2024 07:14:57.561,0.556929,1.877169,7.94118
15-Dec-2024 07:14:57.570,-0.012562,1.958525,7.5344
15-Dec-2024 07:14:57.578,-0.471984,2.10688,7.366903
15-Dec-2024 07:14:57.586,-0.787837,2.159523,7.342975
15-Dec-2024 07:14:57.594,-0.926621,2.322234,7.850253
15-Dec-2024 07:14:57.603,-0.639482,2.561517,8.639884
15-Dec-2024 07:14:57.611,-0.002991,2.839084,9.338589
15-Dec-2024 07:14:57.619,0.662214,3.231507,9.606585
15-Dec-2024 07:14:57.628,1.155135,3.738785,9.57787
15-Dec-2024 07:14:57.635,1.466202,4.116851,9.319446
15-Dec-2024 07:14:57.644,1.609771,4.394419,8.759525
15-Dec-2024 07:14:57.652,1.576272,4.614559,8.12782
15-Dec-2024 07:14:57.661,1.322633,4.767699,7.615756
15-Dec-2024 07:14:57.669,0.915853,4.710271,7.170691
15-Dec-2024 07:14:57.677,0.432503,4.638487,6.921838
15-Dec-2024 07:14:57.686,-0.285344,4.121637,6.558129
15-Dec-2024 07:14:57.694,-2.802593,1.422533,6.27099
15-Dec-2024 07:14:57.702,-4.55414,1.350748,7.333403
15-Dec-2024 07:14:57.711,-4.936991,1.51346,7.855039
15-Dec-2024 07:14:57.719,-3.941577,1.489532,8.132606
15-Dec-2024 07:14:57.727,-2.998805,2.049453,8.917452
15-Dec-2024 07:14:57.735,-2.247459,3.011367,9.329018
15-Dec-2024 07:14:57.744,-1.984248,3.657429,9.271589
15-Dec-2024 07:14:57.752,-2.103889,3.844069,9.137591
15-Dec-2024 07:14:57.760,-2.075176,3.863212,8.974879
15-Dec-2024 07:14:57.769,-1.816751,3.777071,8.898309
15-Dec-2024 07:14:57.777,-1.582254,3.781856,9.151948
15-Dec-2024 07:14:57.785,-1.242473,3.753142,9.42473
15-Dec-2024 07:14:57.793,-0.969691,3.556931,9.664013
15-Dec-2024 07:14:57.802,-0.888335,3.245864,10.372288
15-Dec-2024 07:14:57.810,-1.003191,3.193222,11.190634
15-Dec-2024 07:14:57.818,-1.204188,3.533003,11.95155
15-Dec-2024 07:14:57.827,-1.137189,4.016353,12.72204
15-Dec-2024 07:14:57.835,-0.524626,4.313063,12.990036
15-Dec-2024 07:14:57.843,0.537787,4.365705,12.903894
15-Dec-2024 07:14:57.851,1.427917,4.470989,12.334402
15-Dec-2024 07:14:57.860,1.652842,4.863412,11.003993
15-Dec-2024 07:14:57.868,1.542772,5.145765,9.16152
15-Dec-2024 07:14:57.876,0.824926,4.62413,7.443473
15-Dec-2024 07:14:57.885,-0.089133,3.815356,6.802197
15-Dec-2024 07:14:57.893,-0.653839,3.212364,7.630113
15-Dec-2024 07:14:57.901,-1.338186,2.604588,8.802596
15-Dec-2024 07:14:57.910,-2.213959,2.087738,9.573085
15-Dec-2024 07:14:57.918,-2.984448,1.613959,10.185648
15-Dec-2024 07:14:57.926,-3.486941,1.183251,10.692926
15-Dec-2024 07:14:57.934,-3.711866,0.824327,11.090135
15-Dec-2024 07:14:57.943,-3.659224,0.460618,11.362917
15-Dec-2024 07:14:57.951,-3.396013,0.077767,11.812767
15-Dec-2024 07:14:57.959,-3.003591,-0.12323,12.09512
15-Dec-2024 07:14:57.968,-2.467598,0.068195,11.72184
15-Dec-2024 07:14:57.976,-1.711466,0.675972,10.960922
15-Dec-2024 07:14:57.984,-0.692124,1.384248,10.362717
15-Dec-2024 07:14:57.992,0.418146,1.877169,9.807582
15-Dec-2024 07:14:58.001,0.777069,1.556531,8.912666
15-Dec-2024 07:14:58.009,1.135993,1.580459,8.16132
15-Dec-2024 07:14:58.017,1.451845,1.958525,7.692327
15-Dec-2024 07:14:58.026,1.30349,2.197808,7.34776
15-Dec-2024 07:14:58.034,0.89671,2.288735,6.893124
15-Dec-2024 07:14:58.042,0.351147,2.298306,6.6012
15-Dec-2024 07:14:58.051,-0.046062,2.331806,6.582057
15-Dec-2024 07:14:58.059,-0.371486,2.317449,6.682556
15-Dec-2024 07:14:58.067,-0.524626,2.504089,7.352546
15-Dec-2024 07:14:58.075,-0.562912,2.7003,7.955537
15-Dec-2024 07:14:58.084,-0.534198,2.819942,8.314461
15-Dec-2024 07:14:58.092,-0.524626,2.867798,8.793025
15-Dec-2024 07:14:58.100,-0.404985,2.872584,10.01815
15-Dec-2024 07:14:58.109,-0.4002,2.427519,10.707283
15-Dec-2024 07:14:58.117,-0.294915,1.65703,10.104292
15-Dec-2024 07:14:58.125,-0.031705,1.221536,9.089735
15-Dec-2024 07:14:58.132,0.245863,1.188036,8.434102
15-Dec-2024 07:14:58.142,0.418146,1.412962,8.544171
15-Dec-2024 07:14:58.150,0.485145,1.537389,9.041879
15-Dec-2024 07:14:58.158,0.719641,1.451247,9.266804
15-Dec-2024 07:14:58.167,0.915853,1.274178,9.31466
15-Dec-2024 07:14:58.175,1.135993,1.010968,8.75474
15-Dec-2024 07:14:58.183,0.867996,0.652044,9.05145
15-Dec-2024 07:14:58.191,0.528216,0.92004,10.448858
15-Dec-2024 07:14:58.200,0.41336,1.164108,11.453844
15-Dec-2024 07:14:58.208,0.643071,1.006182,11.779267
15-Dec-2024 07:14:58.216,0.815354,0.379262,11.740982
15-Dec-2024 07:14:58.225,0.829711,-0.218943,11.463415
15-Dec-2024 07:14:58.233,0.848854,-0.400798,11.310274
15-Dec-2024 07:14:58.241,1.045065,-0.309871,11.013564
15-Dec-2024 07:14:58.250,1.38006,-0.137587,10.630713
15-Dec-2024 07:14:58.258,1.662413,-0.032303,10.214361
15-Dec-2024 07:14:58.266,1.849054,0.015553,10.013365
15-Dec-2024 07:14:58.274,2.040479,0.058624,10.195219
15-Dec-2024 07:14:58.283,2.313261,0.259621,10.688141
15-Dec-2024 07:14:58.291,2.605186,0.666401,11.626127
